motif	fimo_bg_hg19	fimo_without_overlaps	fimo_without_overlaps_1e-2	fimo_without_overlaps_1e-3	fimo_without_overlaps_1e-5	fimo_without_overlaps_1e_6	fimo_without_overlaps_bg	fimo_without_overlaps_bg_1e_2	fimo_without_overlaps_bg_1e_3	fimo_without_overlaps_bg_1e_5	fimo_without_overlaps_bg_1e_6	fimo_with_overlaps	moods_without_overlaps	moods_without_overlaps_1e-2	moods_without_overlaps_1e-3	moods_without_overlaps_1e-5	moods_without_overlaps_1e_6	moods_without_overlaps_bg	moods_without_overlaps_bg_1e_2	moods_without_overlaps_bg_1e_3	moods_without_overlaps_new_bg	moods_without_overlaps_new_bg_1e_2	moods_without_overlaps_new_bg_1e_3	moods_without_overlaps_new_bg_1e_5	moods_without_overlaps_new_bg_1e_6	moods_with_overlaps
RUNX3_MA0684.1	0.19682324571018595	0.18010243737170417	0.9884209896964745	0.6827430894632999	0.023496821252765213	0	0.19682324571018595	0.9908125236662215	0.7372899934232816	0.01992944974789246	0	0.18010243737170417	0.18863224186380215	0.9856109372820216	0.6438208741056659	0.026027861370747554	0	0.6261833110787811	0.9985451501684038	0.9831596149630308	0.19259820236363273	0.9907527353169779	0.7389242083026087	0.018115869820834248	0	0.18863224186380215
TBP_MA0108.2	0.04261106074342702	0.04504759746146872	0.8600974614687217	0.27923844061650044	0.007479601087941976	0.0014165911151405258	0.04261106074342702	0.849274705349048	0.2513599274705349	0.007422937443336356	0.001699909338168631	0.04504759746146872	0.060460108794197644	0.8876926563916591	0.3615140525838622	0.007082955575702629	0	0.6145172257479601	0.9992067089755213	0.9813576609247506	0.04130779691749773	0.8497846781504986	0.2505099728014506	0.005043064369900272	0	0.060460108794197644
Crem_MA0609.1	0.056962025316455694	0.05348101265822785	0.9270745428973277	0.275070323488045	0.009739803094233473	0	0.056962025316455694	0.9234177215189874	0.2799226441631505	0.009739803094233473	0	0.05348101265822785	0.05056258790436006	0.9346694796061885	0.2829465541490858	0.005450070323488045	0	0.2832981715893108	0.9993319268635724	0.9261603375527426	0.0559423347398031	0.9236286919831224	0.2808368495077356	0.008473980309423347	0	0.05056258790436006
MEF2A_MA0052.3	0.1590259828594749	0.2028975649571487	0.8565501292341178	0.49306216841246087	0.05427832947898245	0.008638280506053598	0.1590259828594749	0.8128145830499252	0.41654196707930896	0.03604951707250714	0.005713508366208679	0.2028975649571487	0.2620051693647123	0.9127329615018365	0.5814174942184737	0.07856074003536934	0.00972656781390287	0.6474629302135764	0.9994558563460754	0.9441572575159842	0.15793769555162562	0.8195483607672426	0.4060672017412597	0.031084206230444836	0	0.2620051693647123
RFX5_MA0510.2	0.11522793404461688	0.1026188166828322	0.9757516973811833	0.35460717749757514	0.052958292919495636	0.02580019398642095	0.11522793404461688	0.9842870999030068	0.41707080504364696	0.05586808923375364	0.029873908826382155	0.1026188166828322	0.09873908826382154	0.9641125121241513	0.3293889427740058	0.0486905916585839	0.020562560620756547	0.7171677982541222	0.9992240543161979	0.9984481086323957	0.11445198836081474	0.9846750727449078	0.4172647914645975	0.05354025218234724	0.026576139670223084	0.09873908826382154
ELF1_MA0473.2	0.36902297150744356	0.3201715468796214	0.9961549837326235	0.7948831706595682	0.06669624371487726	0.011436458641427585	0.36902297150744356	0.9971408853396431	0.8319530710835059	0.0878438331854481	0.015084294587400177	0.3201715468796214	0.2832988267770876	0.994774721482796	0.7530809425219364	0.05033027703835157	0	0.8227348910578725	0.9996549344375432	0.9975352459824509	0.36882579118603964	0.9971408853396431	0.8215025140490979	0.08113970225771468	0.01069703243616287	0.2832988267770876
ETV6_MA0645.1	0.3939393939393939	0.36363636363636365	0.9768270944741533	0.7379679144385026	0.10873440285204991	0.0142602495543672	0.3939393939393939	0.982174688057041	0.7647058823529411	0.12299465240641712	0.0196078431372549	0.36363636363636365	0.3422459893048128	0.9714795008912656	0.7183600713012478	0.062388591800356503	0	0.7058823529411765	1.0	0.9696969696969697	0.3939393939393939	0.982174688057041	0.7647058823529411	0.1140819964349376	0.0071301247771836	0.3422459893048128
MEF2C_MA0497.1	0.27100964377091125	0.32483763038771896	0.9017909860263728	0.651151348159811	0.09082857705176146	0.015646526274355442	0.27100964377091125	0.8903759102538871	0.6046053926392443	0.06937610706553828	0.01082464081873647	0.32483763038771896	0.4054320015744932	0.9218657744538477	0.7107852784884865	0.13845699665420194	0.02450305058059437	0.8209998031883488	0.9993111592206259	0.9843534737256445	0.27012399134028736	0.8897854753001377	0.6042117693367447	0.06396378665617004	0.004625073804369218	0.4055304074001181
STAT1_MA0137.3	0.10751932536893886	0.09978917779339423	0.9761068165846802	0.5094869992972593	0.02178496134926212	0.0035137034434293743	0.10751932536893886	0.9761068165846802	0.5045678144764582	0.02108222066057625	0.0014054813773717498	0.09978917779339423	0.10260014054813774	0.983134223471539	0.5411103302881237	0.019676739283204497	0.0014054813773717498	0.5818692902319045	0.9992972593113141	0.9859451862262825	0.10681658468025299	0.983134223471539	0.5045678144764582	0.02108222066057625	0.0	0.10260014054813774
PAX5_MA0014.3	0.18957658630202712	0.13038263164207747	0.987345567950102	0.5858222382151853	0.018651793210987165	0.004018231977929711	0.18957658630202712	0.9929830874415257	0.6895166126904162	0.03556435168525848	0.006417176442365359	0.13038263164207747	0.0879812882331774	0.977989684538803	0.47906920954779897	0.009895645915797049	0	0.5878013673983448	0.9995801847187238	0.9911239054815881	0.1897565071368598	0.9929830874415257	0.690776058534245	0.03322538083243373	0.002578865299268322	0.0879812882331774
Tcf12_MA0521.1	0.40064888248017305	0.34087959625090125	0.994592645998558	0.799495313626532	0.06964671953857246	0.008868060562364817	0.40064888248017305	0.9964671953857246	0.840591204037491	0.10771449170872387	0.011968276856524874	0.3410237923576063	0.282984859408796	0.9930785868781543	0.7370583994232156	0.046142754145638065	0.006200432588320115	0.7634462869502523	0.9996395097332372	0.9948810382119683	0.40021629416005766	0.9963229992790195	0.8207642393655371	0.10663302090843547	0.009084354722422494	0.2831290555155011
USF2_MA0526.2	0.6279107114180184	0.5546812269150474	0.9882768588405332	0.8585193512124618	0.21278304159306247	0.06600289063754616	0.6279107114180184	0.9911674963867031	0.9005941866067128	0.2775012044323109	0.09731813072105348	0.5546812269150474	0.48434237995824636	0.983780311546491	0.816444515818211	0.15320378994700498	0.026658101814678016	0.9384936566564959	0.9983940902521278	0.9950216797815963	0.6253412558214229	0.9911674963867031	0.9004335956319255	0.2670627910711418	0.08222257909105508	0.48434237995824636
EGR1_MA0162.3	0.6287825475017593	0.5175228712174526	0.9953553835327235	0.8997888810696693	0.18775510204081633	0.024771287825475018	0.6287825475017593	0.9969035890218156	0.938494018296974	0.2682617874736101	0.06143560872624912	0.5177339901477832	0.4056298381421534	0.9943701618578465	0.8040816326530612	0.09662209711470796	0	0.936805066854328	0.9992258972554539	0.9978888106966924	0.572695285010556	0.9971850809289233	0.9268121041520057	0.26544686840253345	0.05390570021111893	0.40577058409570727
BHLHE40_MA0464.2	0.1646087191984836	0.1230977525047387	0.9752504738694828	0.525182778229082	0.02775521256431086	0.0010560519902518277	0.1646087191984836	0.9838884375846195	0.6271324126726239	0.03463308962902789	0.0066883292715949096	0.1230977525047387	0.09601949634443542	0.9650419712970485	0.44649336582724075	0.01949634443541836	0	0.41873815326292985	0.9987002437043054	0.9596804765773084	0.16241538044949905	0.9841592201462226	0.6270782561603033	0.03162740319523423	0.004061738424045491	0.09604657460059572
HSF1_MA0486.2	0.23825034899953468	0.23825034899953468	0.9599813866914844	0.4676593764541647	0.11121451838064216	0.03489995346672871	0.23825034899953468	0.9674267100977199	0.4746393671475105	0.10749185667752444	0.031177291763610983	0.23825034899953468	0.24104234527687296	0.9576547231270358	0.48255002326663565	0.1154025127966496	0.017682643089809214	0.6123778501628665	0.9990693345742205	0.9888320148906468	0.23499302000930666	0.9692880409492788	0.47696603071195903	0.09911586784550953	0.018613308515588647	0.24104234527687296
JUNB_MA0490.1	0.30133448127421436	0.31226861816616447	0.9837279380111924	0.6783039173482566	0.0709427464485579	0.00964270340077486	0.30133448127421436	0.9832974601808007	0.6808437365475678	0.08411536805854498	0.010374515712440809	0.3123116659492036	0.3366767111493758	0.9854928971157986	0.6869565217391305	0.07882049074472665	0.005768402927249247	0.7179509255273353	0.9990529487731382	0.9888075764098149	0.3007748600947051	0.9833405079638399	0.6814464055101163	0.08450279810589754	0.009212225570383125	0.33676280671545417
CTCF_MA0139.1	0.8771341236114217	0.834563483187952	0.9944456870200552	0.9617162454335346	0.6139938865279952	0.33463803772459555	0.8771341236114217	0.9955640050697085	0.9746887348095131	0.6881383732200105	0.42112130023111904	0.8346007604562737	0.7820025348542459	0.9928800417505406	0.939722657123686	0.5336986505628868	0.26131365093565945	0.9894878103332588	0.9987698501453813	0.9985834638037725	0.875754864683516	0.9954894505330649	0.9737940803697905	0.6850443599493029	0.41620070081264443	0.7820398121225677
EBF1_MA0154.3	0.4362547689699025	0.3727744807121662	0.9810830860534124	0.7536032217041119	0.1008372191606613	0.01271725307333616	0.4362547689699025	0.985269181856719	0.8025116574819839	0.1448177193726155	0.0211954217888936	0.3727744807121662	0.3151229334463756	0.9776388300127172	0.7079270877490462	0.07248834251801611	0.003232301822806274	0.8435777871979653	0.9977214921576939	0.9918397626112759	0.4359368376430691	0.9857460788469691	0.8051080966511234	0.14317507418397626	0.01732725731242052	0.3151229334463756
