motif	fimo_bg_hg19	fimo_without_overlaps	fimo_without_overlaps_1e-2	fimo_without_overlaps_1e-3	fimo_without_overlaps_1e-5	fimo_without_overlaps_1e_6	fimo_without_overlaps_bg	fimo_without_overlaps_bg_1e_2	fimo_without_overlaps_bg_1e_3	fimo_without_overlaps_bg_1e_5	fimo_without_overlaps_bg_1e_6	fimo_with_overlaps	moods_without_overlaps	moods_without_overlaps_1e-2	moods_without_overlaps_1e-3	moods_without_overlaps_1e-5	moods_without_overlaps_1e_6	moods_without_overlaps_bg	moods_without_overlaps_bg_1e_2	moods_without_overlaps_bg_1e_3	moods_without_overlaps_new_bg	moods_without_overlaps_new_bg_1e_2	moods_without_overlaps_new_bg_1e_3	moods_without_overlaps_new_bg_1e_5	moods_without_overlaps_new_bg_1e_6	moods_with_overlaps
EGR1_MA0162.3	0.18527350391904782	0.2498301399646691	0.011945401138799413	0.059593666832903756	0.5592119052609515	0.8301886792452831	0.18527350391904782	0.010081242029513573	0.04432051950986876	0.46380338240661884	0.7506448839208942	0.24336751571286802	0.31442286711760853	0.013472026238511117	0.07710996234258796	0.6730392156862746	0	0.041726221821008554	0.004573985397650675	0.007827131886068312	0.18046346601618804	0.009855430502174871	0.045614812864970454	0.4660817990856296	0.7502448579823702	0.3086062941554271
BHLHE40_MA0464.2	0.6149099737001821	0.6478552087786803	0.05215771859219343	0.277428121870977	0.814785373608903	0.75	0.6149099737001821	0.04256971838493991	0.23843350423126813	0.7998749218261413	0.6997167138810199	0.563181367690783	0.6723549488054608	0.060771257321658466	0.3064129485440321	0.8411214953271028	0	0.34191208985584154	0.010813711089023565	0.06483236258268454	0.6158743197453538	0.04247255848522137	0.23777645440170853	0.7940176750509857	0.704225352112676	0.5836761559980254
HSF1_MA0486.2	0.05356769198577108	0.051001095726666	0.002610549759254924	0.011404255319148937	0.1780923994038748	0.2952755905511811	0.05356769198577108	0.002597292269713623	0.011788500433400751	0.1810344827586207	0.29515418502202645	0.04853540619963977	0.044036385275865	0.002441246387951773	0.010494251943005182	0.15666456096020215	0.3333333333333333	0.007504305281525495	0.0006262716128608828	0.0015217473813413003	0.053786345723719244	0.002531168736481396	0.01187304529132399	0.18967052537845058	0.35398230088495575	0.04177082493347311
JUNB_MA0490.1	0.3387042144481541	0.3439055610866164	0.026540244729580317	0.12275822309478178	0.39864537977745523	0.36482084690553745	0.3387042144481541	0.026525611696259565	0.11709830749411398	0.38994212731989625	0.35233918128654973	0.2784494338898484	0.34151347102746604	0.026027638662293292	0.12204131264387155	0.447021484375	0.38953488372093026	0.11389664756779644	0.006427053441913095	0.023232480565428208	0.33942190915715326	0.026521414041964276	0.11694221591832513	0.3960855528652139	0.3683304647160069	0.27993272740284836
CTCF_MA0139.1	0.2559806790613679	0.3646432236102741	0.02270427421132499	0.08997631926788523	0.7774473709053148	0.94804097581582	0.2559806790613679	0.02016677401841114	0.06534675240611106	0.6508708835766166	0.904338776817163	0.3559516049539738	0.4814228341939185	0.02556757913854489	0.1214060739156818	0.8579218600191755	0.9710486216927552	0.03178122867302834	0.012230605317503647	0.012821856699429698	0.25572003918580605	0.020241549408936146	0.06550746152630905	0.6500990519315126	0.904121791238157	0.47652470187393525
EBF1_MA0154.3	0.23503382911302065	0.2879184742571826	0.018153580368444635	0.08190839298981184	0.5680597014925373	0.676056338028169	0.23503382911302065	0.01565243743318209	0.0641927690416649	0.5318155283129014	0.6944444444444444	0.22234513274336284	0.3338385539463343	0.019825599200528683	0.09955142248252634	0.5947826086956521	0.6559139784946236	0.057089169553399176	0.006181352727769339	0.01143164252756682	0.2345679012345679	0.014794426422719938	0.06349697225507445	0.5331491712707183	0.6927966101694916	0.2641350210970464
CUX1_MA0754.1	0.12403951701427003	0.10749185667752444	0.011572244413600195	0.04728247623689983	0.23529411764705882	0	0.12403951701427003	0.013473183943582798	0.052888950544496084	0.21739130434782608	0	0.10592011412268189	0.09859727586907908	0.009409875153160911	0.03851571058443026	0.1271186440677966	0	0.04004671488848704	0.001977519416880016	0.009940410552209686	0.12725015518311608	0.013455998655164246	0.053175517614608425	0	0	0.09640230570463129
NFYA_MA0060.3	0.06746275319457619	0.07459192300188594	0.0015715450874296286	0.013843155701901753	0.13195548489666137	0.23421926910299004	0.06746275319457619	0.001410535622310634	0.012103350178076481	0.13625244618395305	0.16557530402245088	0.074475683397182	0.0774912796662335	0.0016361727866244288	0.014418559724624828	0.12855172413793103	0.25	0.012562909722169347	0.00042262993866765185	0.0014317588651314435	0.06780232754258728	0.001409170874326106	0.012102796895592327	0.1362143037654789	0.177734375	0.07736957115542202
ELK1_MA0028.2	0.2243610800867223	0.26152034981500166	0.006419117695825726	0.05204388141569805	0.6151761517615176	0.7339055793991416	0.2243610800867223	0.005401713647088042	0.04148709180573415	0.5764506565014824	0.7339055793991416	0.2603599832565927	0.2908938488944776	0.007426152743681954	0.06140452296166119	0.661563255439162	0.7155172413793104	0.06560032141018719	0.0016869356071731974	0.00792130286437876	0.22509102946044357	0.005403085634846638	0.04128037337194509	0.5815634884771803	0.7435897435897436	0.2897098726779378
ZEB1_MA0103.3	0.0585065313647322	0.07026628775918324	0.00505299680344026	0.025126800948558615	0.1370925341745531	0.18859138533178113	0.0585065313647322	0.004287448384620173	0.01968369660643344	0.11828731492597039	0.16627771295215868	0.06998637173707936	0.0803226348512855	0.0059305169153391485	0.0322347942653307	0.15128474042999476	0.1752136752136752	0.029183162479364554	0.0017208382209467962	0.005373178571457656	0.058640365435377054	0.004282780076133994	0.01964932636736547	0.11912724956203218	0.1738255033557047	0.08004465531677366
